B,G,R,Gray,Xb,Xg,Xr,H,S,V,L,a,b,pH
15.502139568249307,166.04195305461946,142.91409195555704,141.96518384855358,0.10919677027845621,1.1695962950447811,1.0066840902908685,34.71754779620299,231.3328425811618,166.0625354509359,164.11491525140968,102.57095609088786,191.81462914150345,6.75
28.549149518084626,160.16733700924829,136.0740301971051,137.9589648984248,0.20693942970001653,1.1609781004603426,0.9863369901136361,35.54854499095647,209.6300732745382,160.1921713736904,158.54636576816384,102.99372559343601,186.54621951160058,6.80
28.49420755860012,165.16868446805535,140.03128291159885,142.07171103499695,0.2005621481646058,1.1625726421171125,0.9856380407574913,35.603117573046276,211.2266554825481,165.16868446805535,163.0631017288783,102.24548208211007,187.95807819562887,6.85
35.16569200779727,161.84566378330084,133.5831556611436,138.9536570723684,0.2530749657742555,1.1647456223409078,0.9613504133365285,36.80097668940871,199.66808804418451,161.84566378330084,159.49732476445743,101.51302083333333,184.19539372157243,6.90
46.83172132757266,162.61757659073055,136.59673507462685,141.63775747741553,0.33064432932045035,1.148123067513691,0.9644090495884017,36.867031618224665,181.63226139041635,162.61757659073055,160.79095149253732,102.97633542812254,180.96039375490966,6.95
40.794165362013025,158.0453849295487,129.2490697252286,136.0686476527579,0.2998057676454477,1.1615121312359524,0.9498813426518898,37.53632042293468,189.2493760352143,158.045555101763,155.89369341773875,101.79676899689153,181.24029451137886,7.00
55.178192659205315,154.23972978403359,126.3528664288158,134.60854240859302,0.4099159806048305,1.1458390903294364,0.9386690039721416,38.62480925772065,163.52220212979708,154.23972978403359,152.746927759586,103.43821579264618,174.40913064963698,7.05
45.38298441178436,154.02105040363006,125.70520151797582,133.169872063749,0.34079017805212974,1.1565757931335963,0.9439462512797202,37.93582764587495,179.96880128923974,154.02118408056262,152.2593926611364,102.49218361269337,178.4627524080414,7.10
50.522096345103535,149.44709815995455,121.20176446222762,129.72429317744118,0.3894574802269128,1.1520363264229612,0.9343027546617181,38.711938303605365,169.07209015325884,149.44709815995455,148.07173145329,103.2884630987407,174.4180690839059,7.15
70.2376982374505,153.47197478071357,127.6921229224787,136.27509154916936,0.5154111249458091,1.1261924173820086,0.9370173336218686,39.59534965549679,138.62157426656182,153.47197478071357,152.8001199208666,105.72780476595683,167.55952778465948,7.20
50.71846428275118,136.494113498714,105.03438563013357,117.30923085538868,0.4323484512934337,1.163541116955879,0.8953633474897917,41.31818219530407,160.615361320833,136.494113498714,135.1450593213308,103.08850493653031,168.76755579523768,7.25
58.41150005486668,140.6358828047844,107.0842752112367,121.230372500823,0.48182232595606467,1.1600713575620636,0.8833122673982524,42.66183254691101,149.20539449138593,140.6571315702842,138.931644902886,102.579892461319,166.79845056512676,7.30
54.265696330874896,139.07754108401056,108.52398132755523,120.27347641497295,0.4511858969108447,1.1563442350677466,0.9023101731351052,41.12112384648245,155.71941409285785,139.07754108401056,137.84476857594302,103.51809343427844,168.4342063953638,7.35
66.80419878628834,148.39202886665572,118.19716956817169,130.06275330724708,0.5136305136373429,1.140926399705759,0.9087703171172662,41.41615782937745,140.9063426978139,148.39202886665572,147.1231050399494,103.98068370861547,166.77031795496615,7.40
68.80134796509115,136.09846193726779,104.77163224747257,119.05986886719089,0.5778718607681133,1.1431094560425155,0.8799911611220017,44.85977274691091,125.9806662058239,136.09846193726779,135.35804458653763,105.18006567009418,159.80741380800137,7.45
68.61523752012882,132.91494133885436,102.14387796181273,116.3842271537842,0.5895578739330728,1.142035691513656,0.8776436503448617,45.052814201364924,124.6040851928533,132.91494133885436,132.38936335403724,105.65006038647343,158.6576709991565,7.50
72.76218500770726,129.78638328530258,98.55010974465519,113.94597889300314,0.6385673782839846,1.139016791519899,0.8648844891419566,47.49858421017358,112.72489695730849,129.78638328530258,129.4387985054621,106.38846675826017,154.9676337041753,7.55
68.48127383283521,120.93566422755849,82.65411728331445,103.50968118623106,0.6615929355402618,1.1683512386631276,0.7985158135557001,53.07364217252396,111.1596001236731,120.93566422755849,119.55414820158714,104.12160156652583,152.282221993198,7.60
66.91056262455925,122.22758444478511,86.76273187183811,105.31745303796819,0.6353226430612331,1.1605634291281295,0.8238210227184198,50.16905820430272,116.11399662731871,122.22758444478511,121.20228933517298,104.75801011804384,154.0587255352854,7.65
63.49422006564864,119.02311973740545,87.11955901241616,103.15366051805337,0.6155304595762381,1.1538429091091218,0.8445610032148979,48.11729342086485,120.28312758669902,119.02314946957804,118.54119095190524,106.08781099852528,154.55991032776748,7.70
71.54565104343304,120.4557507517692,82.7404960546248,103.60313823057271,0.6905741685566076,1.1626650776127105,0.7986292449026273,54.19410793823057,105.20763752289223,120.4557507517692,119.3115602884985,104.80841077121346,150.57484455899976,7.75
69.89388431690261,116.16629711751663,75.06526628858946,98.6020338403974,0.708848302561757,1.1781328700131044,0.7612953137467141,57.669873571550404,105.57159837114105,116.16629711751663,114.62586879583831,103.879301338905,148.99490981579396,7.80
70.1683514341409,113.45601967882669,75.72854822240787,97.24071153346328,0.7215943849813767,1.1667543140074954,0.7787741063201448,57.043655434883505,100.67755499860763,113.45601967882669,112.44798106377054,105.54601782233361,147.8291237352641,7.85
70.17863762007138,116.57351492750708,77.14422863073615,99.49514231172489,0.7053473766608328,1.17165031597497,0.7753567343925009,56.53480613833494,104.75220020545842,116.57351492750708,115.22836597015558,104.44081950372261,149.25478432161657,7.90
79.83276053528073,119.28536635862304,79.8494852346088,102.99644083868176,0.775102128629074,1.1581503728410754,0.775264509961787,60.91639156048259,92.90300954245168,119.28536635862304,118.29754757109787,105.66718864692929,145.3841824923303,7.95
75.52416605497105,107.08980915096649,67.71711116548406,91.71888914036376,0.8234308849880552,1.167587289321391,0.7383115059521914,66.19279014762255,99.77154391974554,107.08980915096649,106.2183957262866,106.89610961585515,141.39301035804584,8.00
74.31267056530214,106.14349144466102,69.00355209010179,91.4099359974009,0.8129605360123555,1.1611811154498461,0.7548802144666615,64.59059995668183,96.07702837340264,106.14349144466102,105.51002382499458,107.61400043318172,141.76605154862463,8.05
83.56935446463085,114.19853111712408,76.5528102048705,99.45073442597604,0.840309073100248,1.1482924864886266,0.7697561073503273,66.46056951423785,94.31315036722071,114.19853111712408,113.90258987243911,108.00924107718077,140.77323540780827,8.10
73.54966565349544,100.62549772036475,63.8376405775076,86.53928357902736,0.8498991742441472,1.1627724838798084,0.7376723949789958,68.03838145896657,100.17469984802432,100.62549772036475,100.09587006079028,108.60026595744681,139.2733548632219,8.15
82.58102367584588,109.47237959438299,75.11458532258818,96.1337845324031,0.8590218732937838,1.1387503376347776,0.7813547098759008,67.20282548452944,86.85273785122284,109.473105274549,109.73248713084736,109.72572684719553,139.0833938066805,8.20
74.37042410714287,97.44832104037268,59.104076086956525,83.35251154891304,0.8922397504903101,1.1691107949781203,0.7090857250566828,71.77258346273292,104.92197690217392,97.44832104037268,96.80471176242236,108.830643439441,136.9824000388199,8.24
87.0635190184049,105.44853006134969,67.85613742331289,92.11251340368096,0.9451866614132115,1.1447796413851388,0.7366657896515637,75.07051288343558,93.64922699386503,105.44853006134969,105.55173006134969,110.2718773006135,134.16653251533742,8.30
82.51821012407416,107.32527008538943,71.84642873991602,93.88909168750294,0.8788902804462608,1.1431069164307925,0.7652265822215756,69.40914987969995,90.43802188989008,107.32527008538943,107.47099235740906,109.73148322875878,137.87107845449827,8.35
81.44938607311057,104.041134036032,63.99580903790088,89.49212259381775,0.9101291120648558,1.1625730960505716,0.7150999125181304,73.0318176721238,102.2500373775884,104.041134036032,103.56339238992301,108.59281322419078,136.3092761830007,8.40
90.57903857624167,110.43691261102961,69.49318910902261,95.93094164396368,0.9442108773665022,1.1512126402438863,0.7244084955085539,75.40265665049247,96.73485886544258,110.43691261102961,110.17974707010784,108.90393419631485,134.5844187771025,8.45
87.97935355630455,109.60116238873044,72.58652234033359,96.06889880736324,0.9157943376942438,1.1408599843379283,0.7555673401220475,72.43808659579985,90.25465819721718,109.60116238873044,109.71709013914095,109.87635467980294,135.92869674185462,8.50
75.14958831291057,94.3452165318023,59.63178479713592,81.77759882618338,0.9189507810401658,1.1536804441070851,0.7291946162895057,73.13204727425784,96.96828519676325,94.3452165318023,94.31459420091086,110.85736378383235,135.1457244605031,8.55
69.23698698698699,86.65622834372834,54.07309713559713,74.92807859782859,0.9240459422243009,1.1565254303243222,0.7216666721941561,73.76574651574651,99.71642796642796,86.65622834372834,86.53834122584122,111.80621968121967,134.4398918148918,8.60
88.79028469416518,108.91191032025384,72.36179070389349,95.68955923358799,0.9278994009933625,1.1381796634091368,0.7562140664401115,73.37293201020533,88.28353413944882,108.91191032025384,109.1915993899927,110.3293858729826,135.16847476492313,8.65
79.51456384483815,99.0582469328716,65.3040521992525,86.73776283548366,0.9167237111666596,1.1420429083553412,0.752890667967945,72.71087273264777,90.07334501763204,99.0582469328716,99.3706569250586,111.1684312773191,135.29036467681652,8.70
82.31315734393804,98.44039209530288,62.13406763992814,85.74629632149023,0.9599616645285732,1.1480424965087521,0.7246268387729271,76.45956517189053,96.38791795301135,98.44039209530288,98.5875717300682,111.10333054261943,133.08940313606473,8.75
84.71339966687123,101.21396949241695,63.9691592881564,88.19670628123083,0.9605052528463766,1.1475935299633329,0.7253010002910925,76.38648198474621,95.62161830454984,101.21396949241695,101.34946524064172,110.74695800824057,133.24804506005086,8.80
95.07988692460233,107.57969283996455,67.58558288679802,94.19647608961645,1.009378385175953,1.142077679611025,0.7174958734390295,80.18662081768701,96.71977131766592,107.57969283996455,107.73950466225052,110.91835365596387,130.6147588709337,8.85
93.88830678162888,106.94061078436971,70.24960505529226,94.48203741506309,0.9937159416786714,1.131861819560216,0.7435233931999492,79.13923466377358,89.66621462151926,106.94061078436971,107.55074801575972,111.83832010506481,131.24231523249395,8.90
84.55281979312855,93.91759446956702,56.21295285617756,81.57632231404958,1.0364872722212233,1.15128497835446,0.6890841761629185,82.2123187275846,104.91504755964448,93.9177815894797,94.06635480014553,112.28626747751963,129.20127865273662,8.95
89.13800475878479,100.47029700531546,61.831871049740634,87.62552632849409,1.0172607057973113,1.146587087290847,0.7056376565196634,80.91507096303813,101.27473361150385,100.47068125501865,100.71434482962468,111.5894784549221,130.17565630341934,9.00
